ID,Name,Address,Featured image,Bing Maps URL,Latitude,Longitude,Rating,Rating Info,Category,Open Hours,Price,Scraped At,Website,Phone,Social Medias,Facebook,Instagram,Twitter,Emails
ypid:YN8196x15389411331689084402,"Cafe Pure, Sapa",3 Đường Thác Bạc Thị Xã Sa Pa,,https://www.bing.com/maps?cp=22.336183547973633%7E103.84027099609375&lvl=17.0&q=Cafe%20Pure%2C%20Sapa%20%2C%203%20%C4%90%C6%B0%E1%BB%9Dng%20Th%C3%A1c%20B%E1%BA%A1c%20Th%E1%BB%8B%20X%C3%A3%20Sa%20Pa,22.33618355,103.840271,4.5,Tripadvisor (6) - $,,,,2025-04-03T03:01:33.799Z,https://www.facebook.com/people/Caffe-Pure/100054625231164/,097 891 79 56,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x12696957398590720027,Viet Home Restaurant Sapa,"019 Tue Tinh Street | Fansipan, Sapa 330000, Vietnam Tt. Sa Pa 330000 Tỉnh Lào Cai",https://www.bing.com/th?id=OLC.Brz/Kk8kRkCyiA480x360&pid=Local,https://www.bing.com/maps?cp=22.333057403564453%7E103.84034729003906&lvl=17.0&q=Viet%20Home%20Restaurant%20Sapa%20%2C%20019%20Tue%20Tinh%20Street%20%7C%20Fansipan%2C%20Sapa%20330000%2C%20Vietnam%20Tt.%20Sa%20Pa%20330000%20T%E1%BB%89nh%20L%C3%A0o%20Cai,22.3330574,103.8403473,4.5,Tripadvisor (14) - $$,,Closed · Opens Sun 7 AM,,2025-04-03T03:01:33.799Z,,091 306 94 23,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x14813946992928092494,Mộc Takeaway,"Bản Cát Cát, Xã Hoàng Liên Sapa",https://www.bing.com/th?id=OLC.crP0uUKL3kBWmg480x360&pid=Local,https://www.bing.com/maps?cp=22.32923126220703%7E103.829345703125&lvl=17.0&q=M%E1%BB%99c%20Takeaway%20%2C%20B%E1%BA%A3n%20C%C3%A1t%20C%C3%A1t%2C%20X%C3%A3%20Ho%C3%A0ng%20Li%C3%AAn%20Sapa,22.32923126,103.8293457,5.0,Tripadvisor (19) - $,,Open · Closes 6 PM,,2025-04-03T03:01:33.799Z,https://www.facebook.com/moctakeaway/,098 530 76 62,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x6488845852652837183,BB Sky Lounge,"08 Cau May, Fansipan Str entrance Sapa 330000",https://www.bing.com/th?id=OLC.RpxRviviL8kaNg480x360&pid=Local,https://www.bing.com/maps?cp=22.335010528564453%7E103.84117126464844&lvl=17.0&q=BB%20Sky%20Lounge%20%2C%2008%20Cau%20May%2C%20Fansipan%20Str%20entrance%20Sapa%20330000,22.33501053,103.8411713,3.5,Tripadvisor (14) - $$,Cocktail bar,Closed · Opens 3 PM,,2025-04-03T03:01:33.799Z,,0214 3871 996,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x15235516355827965927,Van Sam Restaurant,"8rpv+ggq, Tt, Hoang Lien Cable Car Station, Sunworld Fansipan Legend Tourist Area Sapa",https://www.bing.com/th?id=OLC.UtGNRGfU1R6dzQ480x360&pid=Local,https://www.bing.com/maps?cp=22.33633804321289%7E103.84385681152344&lvl=17.0&q=Van%20Sam%20Restaurant%20%2C%208rpv%2Bggq%2C%20Tt%2C%20Hoang%20Lien%20Cable%20Car%20Station%2C%20Sunworld%20Fansipan%20Legend%20Tourist%20Area%20Sapa,22.33633804,103.8438568,,,Restaurant,Open · Closes 10 PM,,2025-04-03T03:01:33.799Z,,094 830 99 99,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x6627963307159996353,69 C fansipan thị xã sapa lào cai,069 C fansipan Sapa,https://www.bing.com/th?id=OLC.0LV4zBZcPZwinA480x360&pid=Local,https://www.bing.com/maps?cp=22.341184616088867%7E103.84031677246094&lvl=17.0&q=69%20C%20fansipan%20th%E1%BB%8B%20x%C3%A3%20sapa%20l%C3%A0o%20cai%20%2C%20069%20C%20fansipan%20Sapa,22.34118462,103.8403168,,,,Open 24 hours,,2025-04-03T03:01:33.799Z,,097 142 98 99,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x3854800492264653738,Nhà Hàng Anh Dũng - Sapa,69 Xuân Viên 190000,https://www.bing.com/th?id=OLC.Gj97kO4a3XLcqA480x360&pid=Local,https://www.bing.com/maps?cp=22.33701515197754%7E103.8440933227539&lvl=17.0&q=Nh%C3%A0%20H%C3%A0ng%20Anh%20D%C5%A9ng%20-%20Sapa%20%2C%2069%20Xu%C3%A2n%20Vi%C3%AAn%20190000,22.33701515,103.8440933,,,,,,2025-04-03T03:01:37.613Z,https://www.facebook.com/nhahanganhdung2sapa/,096 977 83 83,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x12708681179949570399,Sang Meo Restaurant,"29 Fansipan Street, Sa Pa Sapa I- Lao Cai Province",https://www.bing.com/th?id=OLC.Pm85rz8zsypKZA480x360&pid=Local,https://www.bing.com/maps?cp=22.333602905273438%7E103.8410873413086&lvl=17.0&q=Sang%20Meo%20Restaurant%20%2C%2029%20Fansipan%20Street%2C%20Sa%20Pa%20Sapa%20I-%20Lao%20Cai%20Province,22.33360291,103.8410873,,,Restaurant,Open · Closes 10 PM,,2025-04-03T03:01:37.613Z,,0888 681 221,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x17940539593001145573,"Gem Valley, Lao Cai",Cat Cat - Sapa Lao Cai 19000,https://www.bing.com/th?id=OLC.J1nPReMAcvqY0Q480x360&pid=Local,https://www.bing.com/maps?cp=22.330896377563477%7E103.8348388671875&lvl=17.0&q=Gem%20Valley%2C%20Lao%20Cai%20%2C%20Cat%20Cat%20-%20Sapa%20Lao%20Cai%2019000,22.33089638,103.8348389,4.5,Tripadvisor (34) - $$,,,,2025-04-03T03:01:37.614Z,,097 873 65 61,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x6395602318449070464,Sapa Impressive Restaurant,27 Fansipan Sapa,https://www.bing.com/th?id=OLC.6SW0tdfWwXB4Og480x360&pid=Local,https://www.bing.com/maps?cp=22.33321762084961%7E103.84117889404297&lvl=17.0&q=Sapa%20Impressive%20Restaurant%20%2C%2027%20Fansipan%20Sapa,22.33321762,103.8411789,,,Diner,,,2025-04-03T03:01:37.614Z,,097 257 25 92,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x17124742890425468301,FAMILY Sapa Restaurant & Vegan,"031 Fansipan, TT. Sa Pa, Sa Pa, Lào Cai, Việt Nam",,https://www.bing.com/maps?cp=22.33411979675293%7E103.84129333496094&lvl=17.0&q=FAMILY%20Sapa%20Restaurant%20%26%20Vegan%20%2C%20031%20Fansipan%2C%20TT.%20Sa%20Pa%2C%20Sa%20Pa%2C%20L%C3%A0o%20Cai%2C%20Vi%E1%BB%87t%20Nam,22.3341198,103.8412933,,,,,,2025-04-03T03:01:37.614Z,https://www.facebook.com/family063fansipan/,,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x16944126542130022242,Halosa Spa,63C Fansipan Sapa,https://www.bing.com/th?id=OLC.JWx46rr5MF2DTQ480x360&pid=Local,https://www.bing.com/maps?cp=22.332477569580078%7E103.83955383300781&lvl=17.0&q=Halosa%20Spa%20%2C%2063C%20Fansipan%20Sapa,22.33247757,103.8395538,5.0,Tripadvisor (274),,,,2025-04-03T03:01:37.615Z,https://halosasapa.com/en/restaurant/,091 286 99 89,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x4155072211836540786,Nhà Hàng A Phủ Sapa - Tinh Hoa Ẩm Thực Tây Bắc,"15 Fansipan, TT. Sa Pa, Sa Pa, Lào Cai, Việt Nam",,https://www.bing.com/maps?cp=22.33395767211914%7E103.84221649169922&lvl=17.0&q=Nh%C3%A0%20H%C3%A0ng%20A%20Ph%E1%BB%A7%20Sapa%20-%20Tinh%20Hoa%20%E1%BA%A8m%20Th%E1%BB%B1c%20T%C3%A2y%20B%E1%BA%AFc%20%2C%2015%20Fansipan%2C%20TT.%20Sa%20Pa%2C%20Sa%20Pa%2C%20L%C3%A0o%20Cai%2C%20Vi%E1%BB%87t%20Nam,22.33395767,103.8422165,,,,,,2025-04-03T03:01:37.615Z,https://www.facebook.com/nhahangaphusapa/,0868 159 900,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x4383422917029377802,An Vegan Restaurant & Coffee,"29 Fansipan, TT. Sa Pa, Sa Pa, Lào Cai 330000, Việt Nam",https://www.bing.com/th?id=OLC.vBuWjZsrlhlEYg480x360&pid=Local,https://www.bing.com/maps?cp=22.33355712890625%7E103.84125518798828&lvl=17.0&q=An%20Vegan%20Restaurant%20%26%20Coffee%20%2C%2029%20Fansipan%2C%20TT.%20Sa%20Pa%2C%20Sa%20Pa%2C%20L%C3%A0o%20Cai%20330000%2C%20Vi%E1%BB%87t%20Nam,22.33355713,103.8412552,5.0,Tripadvisor (2),,Open · Closes 9 PM,,2025-04-03T03:01:37.615Z,https://www.facebook.com/share/17mebjs6su,094 662 72 07,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x2162787359339854841,White Cloud Coffee & Restaurant,65 Fansipan Sapa 330000,https://www.bing.com/th?id=OLC.Ng+7zdhupj87MQ480x360&pid=Local,https://www.bing.com/maps?cp=22.332427978515625%7E103.83899688720703&lvl=17.0&q=White%20Cloud%20Coffee%20%26%20Restaurant%20%2C%2065%20Fansipan%20Sapa%20330000,22.33242798,103.8389969,4.5,Tripadvisor (10) - $,Cafe,Open · Closes 11 PM,,2025-04-03T03:01:37.616Z,,0862 612 882,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x1727542139260652994,Aliana Sapa Restaurant & Bar,No.30 Hoang Lien Street Sapa 10000,https://www.bing.com/th?id=OLC.3ZDUt1MVJWHv3A480x360&pid=Local,https://www.bing.com/maps?cp=22.499208450317383%7E103.96639251708984&lvl=17.0&q=Aliana%20Sapa%20Restaurant%20%26%20Bar%20%2C%20No.30%20Hoang%20Lien%20Street%20Sapa%2010000,22.49920845,103.9663925,5.0,Tripadvisor (371) - $$,Restaurant,Closed · Opens 11 AM,,2025-04-03T03:01:37.616Z,https://alianaboutiquesapa.com/dining,0214 3772 268,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x12406310453186826384,A Phu Restaurant,15 Fansipan Street Sapa,https://www.bing.com/th?id=OLC.EqmOhHT4Lw9GiA480x360&pid=Local,https://www.bing.com/maps?cp=22.492082595825195%7E103.96797180175781&lvl=17.0&q=A%20Phu%20Restaurant%20%2C%2015%20Fansipan%20Street%20Sapa,22.4920826,103.9679718,,,,,,2025-04-03T03:01:37.616Z,,0868 159 900,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x12571059613132239791,Rock Cafe Tam Dao,Tam Dao 280000,https://www.bing.com/th?id=OLC.UdDK9w/hBUjX5w480x360&pid=Local,https://www.bing.com/maps?cp=21.456079483032227%7E105.64425659179688&lvl=17.0&q=Rock%20Cafe%20Tam%20Dao%20%2C%20Tam%20Dao%20280000,21.45607948,105.6442566,4.0,Tripadvisor (24) - $$,,Open · Closes 2 PM,,2025-04-03T03:02:16.100Z,,097 106 50 06,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x17914223884043363550,Quan Gio Tam Dao,Hamlet 1 Tam Dao 280000,https://www.bing.com/th?id=OLC.uXjtySZ+5JH1oQ480x360&pid=Local,https://www.bing.com/maps?cp=21.45115852355957%7E105.64608764648438&lvl=17.0&q=Quan%20Gio%20Tam%20Dao%20%2C%20Hamlet%201%20Tam%20Dao%20280000,21.45115852,105.6460876,4.0,Tripadvisor (14) - $$,,,,2025-04-03T03:02:16.101Z,,,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x4300223320649416148,Cơm Thố Anh Nguyễn - Tam Đảo,"FJ4W+R2W, Khu 1, Tam Đảo, Vĩnh Phúc, Việt Nam",https://www.bing.com/th?id=OLC.NvcbnBG+NGkajQ480x360&pid=Local,https://www.bing.com/maps?cp=21.455764770507812%7E105.64566040039062&lvl=17.0&q=C%C6%A1m%20Th%E1%BB%91%20Anh%20Nguy%E1%BB%85n%20-%20Tam%20%C4%90%E1%BA%A3o%20%2C%20FJ4W%2BR2W%2C%20Khu%201%2C%20Tam%20%C4%90%E1%BA%A3o%2C%20V%C4%A9nh%20Ph%C3%BAc%2C%20Vi%E1%BB%87t%20Nam,21.45576477,105.6456604,,,,,,2025-04-03T03:02:16.101Z,https://comthoanhnguyen.com.vn/,091 316 99 33,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x4115180962063620429,PG Coffee,24 Đường Nguyễn Tất Thành Vĩnh Yên 15110,,https://www.bing.com/maps?cp=21.321691513061523%7E105.6067123413086&lvl=17.0&q=PG%20Coffee%20%2C%2024%20%C4%90%C6%B0%E1%BB%9Dng%20Nguy%E1%BB%85n%20T%E1%BA%A5t%20Th%C3%A0nh%20V%C4%A9nh%20Y%C3%AAn%2015110,21.32169151,105.6067123,,,,,,2025-04-03T03:02:16.102Z,,096 600 15 51,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x7422146158768763460,Quán Ăn Thắng Hoa,Đường Lê Hồng Phong Đồng Tâm 15112 Vĩnh Phúc,https://www.bing.com/th?id=OLC.Ip8CU93pXMOPmw480x360&pid=Local,https://www.bing.com/maps?cp=21.29492950439453%7E105.57980346679688&lvl=17.0&q=Qu%C3%A1n%20%C4%82n%20Th%E1%BA%AFng%20Hoa%20%2C%20%C4%90%C6%B0%E1%BB%9Dng%20L%C3%AA%20H%E1%BB%93ng%20Phong%20%C4%90%E1%BB%93ng%20T%C3%A2m%2015112%20V%C4%A9nh%20Ph%C3%BAc,21.2949295,105.5798035,,,,,,2025-04-03T03:02:16.102Z,https://www.facebook.com/Hoangyenn0346895195/,098 425 99 93,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x1297370544772671042,Xôi Phố - 39 Đội Cấn,37 Phố Đội Cấn Vĩnh Yên 15108,,https://www.bing.com/maps?cp=21.310028076171875%7E105.59732818603516&lvl=17.0&q=X%C3%B4i%20Ph%E1%BB%91%20-%2039%20%C4%90%E1%BB%99i%20C%E1%BA%A5n%20%2C%2037%20Ph%E1%BB%91%20%C4%90%E1%BB%99i%20C%E1%BA%A5n%20V%C4%A9nh%20Y%C3%AAn%2015108,21.31002808,105.5973282,,,,,,2025-04-03T03:02:16.102Z,,097 409 20 21,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x17550522562231127753,Hội Gà Chọi Vĩnh Phúc,Vĩnh Yên Vinh Yen Vĩnh Phúc,,https://www.bing.com/maps?cp=21.311933517456055%7E105.59796142578125&lvl=17.0&q=H%E1%BB%99i%20G%C3%A0%20Ch%E1%BB%8Di%20V%C4%A9nh%20Ph%C3%BAc%20%2C%20V%C4%A9nh%20Y%C3%AAn%20Vinh%20Yen%20V%C4%A9nh%20Ph%C3%BAc,21.31193352,105.5979614,,,,,,2025-04-03T03:02:16.102Z,https://www.facebook.com/people/H%E1%BB%99i-G%C3%A0-Ch%E1%BB%8Di-V%C4%A9nh-Ph%C3%BAc/100064814285955/,098 276 12 34,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x12205850911005777460,Nha Hang Hoa Lam,"Nguyen Tri Phuong Street Lien Bao, Trai Giao Vinh Yen I- Vinh Phuc Province",https://www.bing.com/th?id=OLC.WqrDKiwqBfG8ew480x360&pid=Local,https://www.bing.com/maps?cp=21.323320388793945%7E105.60874938964844&lvl=17.0&q=Nha%20Hang%20Hoa%20Lam%20%2C%20Nguyen%20Tri%20Phuong%20Street%20Lien%20Bao%2C%20Trai%20Giao%20Vinh%20Yen%20I-%20Vinh%20Phuc%20Province,21.32332039,105.6087494,4.0,Tripadvisor (1) - $,,Open 24 hours,,2025-04-03T03:02:16.103Z,,0382 462 859,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x9392996431220202458,Nhà Hàng Anh Đạt,"Km 9 Hợp Châu, Tam Đảo, Vĩnh Phúc Vĩnh Phúc Province 0211 Vĩnh Phúc Province",,https://www.bing.com/maps?cp=21.406192779541016%7E105.57302856445312&lvl=17.0&q=Nh%C3%A0%20H%C3%A0ng%20Anh%20%C4%90%E1%BA%A1t%20%2C%20Km%209%20H%E1%BB%A3p%20Ch%C3%A2u%2C%20Tam%20%C4%90%E1%BA%A3o%2C%20V%C4%A9nh%20Ph%C3%BAc%20V%C4%A9nh%20Ph%C3%BAc%20Province%200211%20V%C4%A9nh%20Ph%C3%BAc%20Province,21.40619278,105.5730286,,,,Open · Closes 9 PM,,2025-04-03T03:02:16.103Z,,094 891 33 66,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x1791201168722198576,Hai San Lang Chai,73 Nguyen Tat Thanh Lien Bao Vinh Yen I- Vinh Phuc Province,https://www.bing.com/th?id=OLC.jJQldvhT3B+4Vg480x360&pid=Local,https://www.bing.com/maps?cp=21.323205947875977%7E105.61122131347656&lvl=17.0&q=Hai%20San%20Lang%20Chai%20%2C%2073%20Nguyen%20Tat%20Thanh%20Lien%20Bao%20Vinh%20Yen%20I-%20Vinh%20Phuc%20Province,21.32320595,105.6112213,,,,Open · Closes 11 PM,,2025-04-03T03:02:16.103Z,https://haisanlangchai.vn/,0211 6299 799,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x9097444880386436879,Quán Trà Đá,"179,Đường Phạm Văn Đồng Xuân Hòa 15910 Vĩnh Phúc",,https://www.bing.com/maps?cp=21.289875030517578%7E105.72064208984375&lvl=17.0&q=Qu%C3%A1n%20Tr%C3%A0%20%C4%90%C3%A1%20%2C%20179%2C%C4%90%C6%B0%E1%BB%9Dng%20Ph%E1%BA%A1m%20V%C4%83n%20%C4%90%E1%BB%93ng%20Xu%C3%A2n%20H%C3%B2a%2015910%20V%C4%A9nh%20Ph%C3%BAc,21.28987503,105.7206421,,,,,,2025-04-03T03:02:16.103Z,,,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x7635336497864669464,"Nhà Hàng Thu Hằng - Nhà Hàng đặc sản ngon, uy tín tại Tam Đảo","Ngõ 6 Đường Nguyễn Tất Thành, TT. Tam Đảo, Tam Đảo, Vĩnh Phúc, Việt Nam",,https://www.bing.com/maps?cp=21.323543548583984%7E105.60667419433594&lvl=17.0&q=Nh%C3%A0%20H%C3%A0ng%20Thu%20H%E1%BA%B1ng%20-%20Nh%C3%A0%20H%C3%A0ng%20%C4%91%E1%BA%B7c%20s%E1%BA%A3n%20ngon%2C%20uy%20t%C3%ADn%20t%E1%BA%A1i%20Tam%20%C4%90%E1%BA%A3o%20%2C%20Ng%C3%B5%206%20%C4%90%C6%B0%E1%BB%9Dng%20Nguy%E1%BB%85n%20T%E1%BA%A5t%20Th%C3%A0nh%2C%20TT.%20Tam%20%C4%90%E1%BA%A3o%2C%20Tam%20%C4%90%E1%BA%A3o%2C%20V%C4%A9nh%20Ph%C3%BAc%2C%20Vi%E1%BB%87t%20Nam,21.32354355,105.6066742,,,,,,2025-04-03T03:02:16.103Z,,094 831 23 12,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x10033823450177568433,Ốc Mít Mật - Trại Cúp,Trại Cúp Vĩnh Phúc 280000,https://www.bing.com/th?id=OLC.L28xtIma4Ebcqg480x360&pid=Local,https://www.bing.com/maps?cp=21.3187313079834%7E105.68610382080078&lvl=17.0&q=%E1%BB%90c%20M%C3%ADt%20M%E1%BA%ADt%20-%20Tr%E1%BA%A1i%20C%C3%BAp%20%2C%20Tr%E1%BA%A1i%20C%C3%BAp%20V%C4%A9nh%20Ph%C3%BAc%20280000,21.31873131,105.6861038,,,,,,2025-04-03T03:02:16.103Z,,0399 697 999,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x9082345005835520356,Quán Phở Cô Thanh,Đường Nguyễn Tất Thành Liên Bảo 15110 Vĩnh Phúc,,https://www.bing.com/maps?cp=21.32286262512207%7E105.6031265258789&lvl=17.0&q=Qu%C3%A1n%20Ph%E1%BB%9F%20C%C3%B4%20Thanh%20%2C%20%C4%90%C6%B0%E1%BB%9Dng%20Nguy%E1%BB%85n%20T%E1%BA%A5t%20Th%C3%A0nh%20Li%C3%AAn%20B%E1%BA%A3o%2015110%20V%C4%A9nh%20Ph%C3%BAc,21.32286263,105.6031265,,,,,,2025-04-03T03:02:16.103Z,,,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x9839980027315612956,Minh Phu,"Vinh Tien Village, Ba Hien Ward, Bá Hiến Vĩnh Phúc",,https://www.bing.com/maps?cp=21.315765380859375%7E105.6916732788086&lvl=17.0&q=Minh%20Phu%20%2C%20Vinh%20Tien%20Village%2C%20Ba%20Hien%20Ward%2C%20B%C3%A1%20Hi%E1%BA%BFn%20V%C4%A9nh%20Ph%C3%BAc,21.31576538,105.6916733,,,,,,2025-04-03T03:02:16.104Z,,0211 3888 412,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x5405008445826904011,Chè Thái Nguyên,"582/1 Cách Mạng Tháng 8, Thái Nguyên, Vietnam Thái Nguyên (thành Phố) 25000 Thái Nguyên",,https://www.bing.com/maps?cp=21.57781219482422%7E105.84941101074219&lvl=17.0&q=Ch%C3%A8%20Th%C3%A1i%20Nguy%C3%AAn%20%2C%20582%2F1%20C%C3%A1ch%20M%E1%BA%A1ng%20Th%C3%A1ng%208%2C%20Th%C3%A1i%20Nguy%C3%AAn%2C%20Vietnam%20Th%C3%A1i%20Nguy%C3%AAn%20(th%C3%A0nh%20Ph%E1%BB%91)%2025000%20Th%C3%A1i%20Nguy%C3%AAn,21.57781219,105.849411,,,,,,2025-04-03T03:02:16.104Z,https://www.facebook.com/chexanh.net/,0398 137 695,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x2707364940727122734,Nhà Hàng K-BBQ Vĩnh Yên,"Ngã Tư Vina, Khai Quang, Vĩnh Yên, Vĩnh Phúc, Việt Nam",https://www.bing.com/th?id=OLC.pH81JA4F0s1wgg480x360&pid=Local,https://www.bing.com/maps?cp=21.308273315429688%7E105.61869049072266&lvl=17.0&q=Nh%C3%A0%20H%C3%A0ng%20K-BBQ%20V%C4%A9nh%20Y%C3%AAn%20%2C%20Ng%C3%A3%20T%C6%B0%20Vina%2C%20Khai%20Quang%2C%20V%C4%A9nh%20Y%C3%AAn%2C%20V%C4%A9nh%20Ph%C3%BAc%2C%20Vi%E1%BB%87t%20Nam,21.30827332,105.6186905,,,,,,2025-04-03T03:02:16.104Z,https://www.facebook.com/KBBQVN/,096 963 28 79,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x2025293835148850140,Quán chay An Bình,"Phố chợ 2 , thị trấn Đại Từ, huyện Đại Từ, tỉnh Thái Nguyên ( gần công an huyện Đại Từ ) Thái Nguyên 0280 Thái Nguyên",https://www.bing.com/th?id=OLC.M+3NfIjqW5vjEw480x360&pid=Local,https://www.bing.com/maps?cp=21.64410400390625%7E105.6265869140625&lvl=17.0&q=Qu%C3%A1n%20chay%20An%20B%C3%ACnh%20%2C%20Ph%E1%BB%91%20ch%E1%BB%A3%202%20%2C%20th%E1%BB%8B%20tr%E1%BA%A5n%20%C4%90%E1%BA%A1i%20T%E1%BB%AB%2C%20huy%E1%BB%87n%20%C4%90%E1%BA%A1i%20T%E1%BB%AB%2C%20t%E1%BB%89nh%20Th%C3%A1i%20Nguy%C3%AAn%20(%20g%E1%BA%A7n%20c%C3%B4ng%20an%20huy%E1%BB%87n%20%C4%90%E1%BA%A1i%20T%E1%BB%AB%20)%20Th%C3%A1i%20Nguy%C3%AAn%200280%20Th%C3%A1i%20Nguy%C3%AAn,21.644104,105.6265869,,,,,,2025-04-03T03:02:16.104Z,https://www.facebook.com/QCAnBinh/,098 313 56 85,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x10699163108441264831,Trâu Ngon Quán,189 Lam Sơn Vinh Yen 15000 Vĩnh Phúc,https://www.bing.com/th?id=OLC.Z+JP61TfHFgdUQ480x360&pid=Local,https://www.bing.com/maps?cp=21.3054141998291%7E105.58333587646484&lvl=17.0&q=Tr%C3%A2u%20Ngon%20Qu%C3%A1n%20%2C%20189%20Lam%20S%C6%A1n%20Vinh%20Yen%2015000%20V%C4%A9nh%20Ph%C3%BAc,21.3054142,105.5833359,,,,,,2025-04-03T03:02:19.909Z,http://songhongresort.com/,0211 6250 099,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x13041233356092757496,Thai Cuong,"Group 16, Thinh Dan Ward, Thịnh Đán Thái Nguyên",,https://www.bing.com/maps?cp=21.572126388549805%7E105.81330871582031&lvl=17.0&q=Thai%20Cuong%20%2C%20Group%2016%2C%20Thinh%20Dan%20Ward%2C%20Th%E1%BB%8Bnh%20%C4%90%C3%A1n%20Th%C3%A1i%20Nguy%C3%AAn,21.57212639,105.8133087,,,,,,2025-04-03T03:02:19.910Z,,0208 3858 754,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
